excluded_market_id,topic,candidate_market_id,candidate_question,original_slot_month,candidate_month,original_random_rank,decision,reason
575798,Politics,578064,"Will Jorge ""Tuto"" Quiroga win by 10–15%?",2025-09,2025-10,205,skip_related_family,Same 2025 Bolivia presidential election family as retained 543268 (different round; keep grouped).
575798,Politics,586581,Will PvdD be part of the next Government of the Netherlands?,2025-09,2025-10,217,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
575798,Politics,587437,Will Roberto Occhiuto win Calabria Regional Election?,2025-09,2025-10,229,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,580912,ANO wins 33% or more of vote in Czech election?,2025-09,2025-10,241,skip_related_family,Same Czech 2025 parliamentary election as retained 530746 and others.
575798,Politics,580918,Pirates wins 10% or more of vote in Czech election?,2025-09,2025-10,253,skip_related_family,Same Czech 2025 parliamentary election as retained 530746 and others.
575798,Politics,648705,Netherlands Parliamentary Election: D66 vs VVD,2025-09,2025-10,265,skip_related_family,Same Netherlands 2025 parliamentary election as retained 641171 and others.
575798,Politics,648703,Will D66 win 20 or more seats in the 2025 Netherlands parliamentary election?,2025-09,2025-10,275,skip_related_family,Same Netherlands 2025 parliamentary election as retained 641171 and others.
575798,Politics,648697,Will VVD win 14–15 seats in the 2025 Netherlands parliamentary election?,2025-09,2025-10,285,skip_related_family,Same Netherlands 2025 parliamentary election as retained 641171 and others.
575798,Politics,580920,Will turnout be less than 60% in the Czech election?,2025-09,2025-10,294,skip_related_family,Same Czech 2025 parliamentary election as retained 530746 and others.
575798,Politics,648695,Will JA21 win 13 or more seats in the 2025 Netherlands parliamentary election?,2025-09,2025-10,303,skip_related_family,Same Netherlands 2025 parliamentary election as retained 641171 and others.
575798,Politics,580914,SPOLU wins 20% or more of vote in Czech election?,2025-09,2025-10,312,skip_related_family,Same Czech 2025 parliamentary election as retained 530746 and others.
575798,Politics,580869,Will Starostové get less than 7% of the vote in the Czech election?,2025-09,2025-10,320,skip_related_family,Same Czech 2025 parliamentary election as retained 530746 and others.
575798,Politics,580928,Will Karel Havlíček be the next Prime Minister of the Czech Republic after the elections?,2025-09,2025-10,328,skip_scope,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
575798,Politics,580916,SPD wins 14% or more of vote in Czech election?,2025-09,2025-10,336,skip_related_family,Same Czech 2025 parliamentary election as retained 530746 and others.
575798,Politics,654261,Will Zohran Mamdani get between 55% and 60% of the vote in the 2025 NYC mayoral election?,2025-09,2025-11,209,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
575798,Politics,668100,Will Salvador Nasralla win the 2025 Honduras presidential election?,2025-09,2025-11,221,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,670075,Will Franco Parisi come in fourth in the 1st round of the 2025 Chilean presidential election?,2025-09,2025-11,233,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,588784,Will Sliwa or Adams get more votes?,2025-09,2025-11,245,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
575798,Politics,566989,Will DeWayne Davis win the 2025 Minneapolis mayoral election?,2025-09,2025-11,257,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,666470,Will Cambio por Chile gain the most seats in the Senate election?,2025-09,2025-11,268,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,666146,Will Jeannette Jara win between 20% and 24% of votes in the first round?,2025-09,2025-11,278,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,567138,Will Katie Wilson win the 2025 Seattle mayoral election?,2025-09,2025-11,287,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,571950,Will any presidential candidate win outright in the first round of the Chile's election?,2025-09,2025-11,296,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,555813,Will Abigail Spanberger win the Virginia Governor Election in 2025,2025-09,2025-11,305,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,541622,Will José Antonio Kast win the Chilean presidential election?,2025-09,2025-11,313,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,567121,Will Ed Flynn win the 2025 Boston mayoral election?,2025-09,2025-11,321,skip_prior_determination,"Ed Flynn declined the Boston mayoral race in January 2025, before the forecast; no longer an uncertain candidacy for this design."
575798,Politics,563789,Will Zohran Mamdani win 3 boroughs in the 2025 New York City Mayoral General Election?,2025-09,2025-11,329,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
575798,Politics,567009,Will Eileen Higgins win the 2025 Miami mayoral election?,2025-09,2025-11,337,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,666199,Will Johannes Kaiser win between 10% and 13% of votes in the first round?,2025-09,2025-11,344,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,666455,Will Izquierda Ecologista Popular Animalista y Humanista hold the most seats in the Chamber of Deputies?,2025-09,2025-11,351,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,654457,Will the Associated Press first call the 2025 New Jersey governor election before 8:00 PM ET on Nov 4 2025?,2025-09,2025-11,358,skip_scope,"Timing of a news organization call, not the election outcome."
575798,Politics,608442,Which party wins Virginia House of Delegates?,2025-09,2025-11,365,skip_related_new_selection,Same event family as an earlier replacement.
575798,Politics,593161,Will Mikie Sherrill win by 9-12%?,2025-09,2025-11,372,skip_related_family,Same New Jersey 2025 governor election as retained 551144.
575798,Politics,538928,Will Eric Adams win the 2025 NYC mayoral election?,2025-09,2025-11,379,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
575798,Politics,626729,Will voter turnout in the next New York City mayoral election be between 24–27%?,2025-09,2025-11,386,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
575798,Politics,558107,Will Mamdani get over 50% of the vote in the general mayoral election?,2025-09,2025-11,393,skip_related_family,Same NYC 2025 mayoral election as retained 563772 and others.
575798,Politics,567230,Will LaVerne Gore win the 2025 Cleveland mayoral election?,2025-09,2025-11,400,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,667039,Will Michelle Bachelet come in second in the 1st round of the 2025 Chilean presidential election?,2025-09,2025-11,407,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,681513,Will turnout in the first round of the 2025 Chilean presidential election be between 75% and 78%?,2025-09,2025-11,414,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,567184,Will Andre Dickens win the 2025 Atlanta mayoral election?,2025-09,2025-11,421,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,666205,Will Jeannette Jara and Johannes Kaiser advance to the runoff?,2025-09,2025-11,428,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,666167,Will José Antonio Kast win between 24% and 28% of votes in the first round?,2025-09,2025-11,435,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,666123,Will turnout in the first round of the 2025 Chilean presidential election be between 47% and 49%?,2025-09,2025-11,442,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,666160,Will Evelyn Matthei win between 12% and 15% of votes in the first round?,2025-09,2025-11,449,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
575798,Politics,567245,Will Tony Moreno win the 2025 Pittsburgh mayoral election?,2025-09,2025-11,455,skip_already_selected,Already retained or allocated to an earlier slot.
575798,Politics,623207,Will Jason Miyares win the 2025 Virginia Attorney General election?,2025-09,2025-11,461,skip_related_new_selection,Same event family as an earlier replacement.
575798,Politics,567166,Will Saunteel Jenkins win the 2025 Detroit mayoral election?,2025-09,2025-11,466,skip_prior_determination,"Jenkins eliminated in August 5 primary, before November general-election cutoff and study window."
575798,Politics,666131,Will Jara win by 0-3%?,2025-09,2025-11,471,skip_related_family,Same Chile 2025 general election family as retained 668396; group concurrent legislature and presidential contests.
